hgnc_symbol,hgnc_id,go_name,go_id,go_domain,ncon_gene,ncon_go,mean_padj,cilow_padj,ciupp_padj,mean_pval,cilow_pval,ciupp_pval,mean_sim,sem_sim
AGXT2,14412,"L-alanine catabolic process, by transamination",GO:0019481,biological process,7.0,2.0,1.052e-01,6.363e-02,1.740e-01,6.544e-02,3.290e-02,1.302e-01,7.261e-01,2.106e-02
AGXT2,14412,glyoxylate catabolic process,GO:0009436,biological process,7.0,4.0,1.332e-01,8.567e-02,2.071e-01,9.279e-02,2.366e-02,3.640e-01,6.748e-01,4.443e-02
AGXT2,14412,positive regulation of nitric oxide biosynthetic process,GO:0045429,biological process,7.0,6.0,1.866e-01,4.975e-02,7.002e-01,1.756e-01,3.854e-02,8.003e-01,5.682e-01,6.278e-02
AGXT2,14412,mitochondrion,GO:0005739,cellular component,7.0,12.0,1.435e-01,4.456e-02,4.621e-01,9.467e-02,1.922e-02,4.663e-01,6.679e-01,5.660e-02
AGXT2,14412,alanine-glyoxylate transaminase activity,GO:0008453,molecular function,7.0,2.0,9.803e-02,4.554e-02,2.110e-01,5.425e-02,1.059e-02,2.780e-01,7.448e-01,4.571e-02
AIF1,352,,,,nan,nan,,,,,,,,
AMDHD2,24262,,,,nan,nan,,,,,,,,
AMPH,471,synaptic vesicle endocytosis,GO:0048488,biological process,13.0,4.0,1.314e-01,6.648e-02,2.598e-01,4.423e-02,1.580e-02,1.238e-01,7.721e-01,2.767e-02
AMPH,471,plasma membrane,GO:0005886,cellular component,13.0,67.0,1.314e-01,6.648e-02,2.598e-01,4.770e-02,2.063e-02,1.103e-01,7.643e-01,2.296e-02
AMPH,471,synaptic vesicle,GO:0008021,cellular component,13.0,6.0,1.408e-01,8.288e-02,2.392e-01,1.018e-01,6.978e-02,1.486e-01,6.686e-01,1.275e-02
AMPH,471,leading edge membrane,GO:0031256,cellular component,13.0,5.0,1.773e-01,6.698e-02,4.696e-01,1.744e-01,6.241e-02,4.872e-01,5.770e-01,4.284e-02
AMPH,471,protein binding,GO:0005515,molecular function,13.0,318.0,1.408e-01,8.288e-02,2.392e-01,1.158e-01,9.422e-02,1.422e-01,6.502e-01,7.460e-03
AMPH,471,phospholipid binding,GO:0005543,molecular function,13.0,16.0,1.435e-01,7.390e-02,2.785e-01,9.548e-02,2.824e-02,3.228e-01,6.719e-01,4.105e-02
AMZ1,22231,,,,nan,nan,,,,,,,,
ANGPT1,484,positive regulation of peptidyl-tyrosine phosphorylation,GO:0050731,biological process,30.0,11.0,8.520e-02,6.543e-02,1.109e-01,5.744e-03,1.485e-03,2.222e-02,9.351e-01,1.465e-02
ANGPT1,484,positive regulation of ERK1 and ERK2 cascade,GO:0070374,biological process,30.0,7.0,8.520e-02,6.543e-02,1.109e-01,1.175e-02,9.151e-03,1.508e-02,9.043e-01,4.251e-03
ANGPT1,484,Tie signaling pathway,GO:0048014,biological process,30.0,2.0,8.520e-02,6.543e-02,1.109e-01,1.188e-02,1.028e-02,1.373e-02,9.035e-01,2.451e-03
ANGPT1,484,sprouting angiogenesis,GO:0002040,biological process,30.0,2.0,8.520e-02,6.543e-02,1.109e-01,1.630e-02,5.279e-03,5.032e-02,8.721e-01,2.140e-02
ANGPT1,484,positive regulation of blood vessel endothelial cell migration,GO:0043536,biological process,30.0,7.0,8.520e-02,6.543e-02,1.109e-01,1.877e-02,1.111e-02,3.171e-02,8.639e-01,1.239e-02
ANGPT1,484,positive regulation of protein phosphorylation,GO:0001934,biological process,30.0,16.0,8.651e-02,6.543e-02,1.144e-01,3.140e-02,1.456e-02,6.773e-02,8.109e-01,1.962e-02
ANGPT1,484,positive regulation of endothelial cell migration,GO:0010595,biological process,30.0,8.0,8.651e-02,6.543e-02,1.144e-01,3.471e-02,1.671e-02,7.212e-02,8.002e-01,1.908e-02
ANGPT1,484,protein localization to cell surface,GO:0034394,biological process,30.0,2.0,9.200e-02,8.033e-02,1.054e-01,3.167e-02,2.053e-02,4.886e-02,8.106e-01,1.117e-02
ANGPT1,484,activation of transmembrane receptor protein tyrosine kinase activity,GO:0007171,biological process,30.0,3.0,1.067e-01,7.382e-02,1.543e-01,5.062e-02,3.847e-02,6.660e-02,7.581e-01,7.713e-03
ANGPT1,484,positive regulation of receptor internalization,GO:0002092,biological process,30.0,7.0,1.204e-01,6.968e-02,2.082e-01,6.065e-02,3.028e-02,1.215e-01,7.358e-01,2.029e-02
ANGPT1,484,positive regulation of maintenance of permeability of blood-brain barrier,GO:1905605,biological process,30.0,3.0,1.240e-01,6.645e-02,2.314e-01,6.701e-02,3.133e-02,1.433e-01,7.230e-01,2.290e-02
ANGPT1,484,negative regulation of cell adhesion,GO:0007162,biological process,30.0,9.0,1.246e-01,9.006e-02,1.723e-01,7.511e-02,3.302e-02,1.708e-01,7.081e-01,2.528e-02
ANGPT1,484,regulation of skeletal muscle satellite cell proliferation,GO:0014842,biological process,30.0,5.0,1.377e-01,1.112e-01,1.706e-01,8.616e-02,6.843e-02,1.085e-01,6.921e-01,7.479e-03
ANGPT1,484,positive regulation of gene expression,GO:0010628,biological process,30.0,27.0,1.427e-01,1.037e-01,1.965e-01,9.053e-02,5.868e-02,1.397e-01,6.849e-01,1.427e-02
ANGPT1,484,positive chemotaxis,GO:0050918,biological process,30.0,12.0,1.582e-01,8.210e-02,3.047e-01,1.142e-01,5.658e-02,2.303e-01,6.499e-01,2.626e-02
ANGPT1,484,positive regulation of protein ubiquitination,GO:0031398,biological process,30.0,8.0,1.862e-01,9.196e-02,3.769e-01,1.428e-01,4.960e-02,4.111e-01,6.112e-01,3.967e-02
ANGPT1,484,positive regulation of protein kinase B signaling,GO:0051897,biological process,30.0,5.0,2.106e-01,1.592e-01,2.787e-01,1.861e-01,1.316e-01,2.632e-01,5.706e-01,1.506e-02
ANGPT1,484,negative regulation of vascular permeability,GO:0043116,biological process,30.0,3.0,2.167e-01,1.785e-01,2.629e-01,1.881e-01,1.539e-01,2.298e-01,5.692e-01,8.882e-03
ANGPT1,484,heparin biosynthetic process,GO:0030210,biological process,30.0,4.0,2.603e-01,1.399e-01,4.842e-01,2.401e-01,1.063e-01,5.423e-01,5.178e-01,3.996e-02
ANGPT1,484,negative regulation of apoptotic process,GO:0043066,biological process,30.0,25.0,2.992e-01,1.845e-01,4.850e-01,2.879e-01,1.649e-01,5.026e-01,4.821e-01,3.005e-02
ANGPT1,484,negative regulation of endothelial cell apoptotic process,GO:2000352,biological process,30.0,4.0,3.067e-01,2.662e-01,3.533e-01,2.991e-01,2.524e-01,3.544e-01,4.768e-01,8.932e-03
ANGPT1,484,membrane raft,GO:0045121,cellular component,30.0,3.0,8.614e-02,6.588e-02,1.126e-01,2.739e-02,2.001e-02,3.748e-02,8.261e-01,7.962e-03
ANGPT1,484,microvillus,GO:0005902,cellular component,30.0,5.0,8.650e-02,6.773e-02,1.105e-01,2.954e-02,1.727e-02,5.054e-02,8.181e-01,1.387e-02
ANGPT1,484,extracellular space,GO:0005615,cellular component,30.0,24.0,1.427e-01,1.037e-01,1.965e-01,9.800e-02,7.467e-02,1.286e-01,6.743e-01,9.200e-03
ANGPT1,484,plasma membrane,GO:0005886,cellular component,30.0,67.0,1.582e-01,8.210e-02,3.047e-01,1.181e-01,6.288e-02,2.219e-01,6.452e-01,2.397e-02
ANGPT1,484,extracellular exosome,GO:0070062,cellular component,30.0,39.0,1.798e-01,9.122e-02,3.545e-01,1.469e-01,6.854e-02,3.148e-01,6.092e-01,2.995e-02
ANGPT1,484,receptor tyrosine kinase binding,GO:0030971,molecular function,30.0,5.0,8.520e-02,6.543e-02,1.109e-01,1.943e-02,1.491e-02,2.531e-02,8.615e-01,5.904e-03
ANKRD6,17280,,,,nan,nan,,,,,,,,
APLNR,339,positive regulation of inhibitory G protein-coupled receptor phosphorylation,GO:1904325,biological process,12.0,3.0,3.839e-01,1.985e-01,7.423e-01,1.172e-01,3.540e-02,3.878e-01,6.407e-01,4.702e-02
APLNR,339,positive regulation of release of sequestered calcium ion into cytosol,GO:0051281,biological process,12.0,9.0,3.839e-01,1.985e-01,7.423e-01,1.612e-01,6.044e-02,4.298e-01,5.915e-01,4.016e-02
APLNR,339,G protein-coupled receptor signaling pathway,GO:0007186,biological process,12.0,48.0,3.839e-01,1.985e-01,7.423e-01,1.797e-01,3.992e-02,8.088e-01,5.648e-01,6.108e-02
APLNR,339,positive regulation of angiogenesis,GO:0045766,biological process,12.0,12.0,3.991e-01,2.346e-01,6.787e-01,2.448e-01,1.530e-01,3.915e-01,5.175e-01,2.241e-02
APLNR,339,negative regulation of cAMP-mediated signaling,GO:0043951,biological process,12.0,4.0,5.434e-01,2.945e-01,1.003e+00,4.724e-01,2.087e-01,1.069e+00,3.418e-01,6.839e-02
APLNR,339,blood vessel development,GO:0001568,biological process,12.0,8.0,5.763e-01,3.314e-01,1.002e+00,5.459e-01,2.854e-01,1.044e+00,2.999e-01,5.796e-02
APLNR,339,heart development,GO:0007507,biological process,12.0,5.0,6.191e-01,4.214e-01,9.094e-01,5.999e-01,4.544e-01,7.920e-01,2.772e-01,2.642e-02
APLNR,339,plasma membrane,GO:0005886,cellular component,12.0,67.0,3.918e-01,2.169e-01,7.078e-01,1.795e-01,1.185e-01,2.718e-01,5.768e-01,1.806e-02
APLNR,339,apelin receptor activity,GO:0060182,molecular function,12.0,2.0,3.839e-01,1.985e-01,7.423e-01,1.300e-01,4.370e-02,3.864e-01,6.259e-01,4.405e-02
APLNR,339,G protein-coupled receptor activity,GO:0004930,molecular function,12.0,47.0,3.918e-01,2.169e-01,7.078e-01,2.256e-01,1.095e-01,4.649e-01,5.317e-01,3.350e-02
APLNR,339,protein binding,GO:0005515,molecular function,12.0,318.0,4.825e-01,3.144e-01,7.405e-01,3.529e-01,2.317e-01,5.374e-01,4.362e-01,2.573e-02
APOE,613,negative regulation of neuron apoptotic process,GO:0043524,biological process,116.0,13.0,2.603e-01,1.717e-01,3.946e-01,1.904e-02,8.685e-03,4.173e-02,8.613e-01,1.731e-02
APOE,613,negative regulation of blood vessel endothelial cell migration,GO:0043537,biological process,116.0,4.0,2.603e-01,1.717e-01,3.946e-01,2.811e-02,1.321e-02,5.984e-02,8.228e-01,1.903e-02
APOE,613,chylomicron remnant clearance,GO:0034382,biological process,116.0,2.0,2.603e-01,1.717e-01,3.946e-01,3.228e-02,1.768e-02,5.896e-02,8.084e-01,1.555e-02
APOE,613,positive regulation of ERK1 and ERK2 cascade,GO:0070374,biological process,116.0,7.0,2.603e-01,1.717e-01,3.946e-01,3.363e-02,2.193e-02,5.157e-02,8.043e-01,1.145e-02
APOE,613,intermediate-density lipoprotein particle clearance,GO:0071831,biological process,116.0,2.0,2.603e-01,1.717e-01,3.946e-01,3.392e-02,2.007e-02,5.735e-02,8.030e-01,1.363e-02
APOE,613,positive regulation of cholesterol efflux,GO:0010875,biological process,116.0,3.0,2.603e-01,1.717e-01,3.946e-01,3.315e-02,7.036e-03,1.562e-01,8.017e-01,4.004e-02
APOE,613,long-term memory,GO:0007616,biological process,116.0,2.0,2.603e-01,1.717e-01,3.946e-01,3.830e-02,1.909e-02,7.686e-02,7.894e-01,1.896e-02
APOE,613,regulation of amyloid precursor protein catabolic process,GO:1902991,biological process,116.0,7.0,2.603e-01,1.717e-01,3.946e-01,4.493e-02,3.256e-02,6.200e-02,7.719e-01,8.792e-03
APOE,613,regulation of protein metabolic process,GO:0051246,biological process,116.0,22.0,2.603e-01,1.717e-01,3.946e-01,5.446e-02,2.991e-02,9.916e-02,7.490e-01,1.715e-02
APOE,613,regulation of amyloid fibril formation,GO:1905906,biological process,116.0,5.0,2.624e-01,1.778e-01,3.873e-01,5.345e-02,1.385e-02,2.062e-01,7.476e-01,3.931e-02
APOE,613,positive regulation of lipid biosynthetic process,GO:0046889,biological process,116.0,19.0,2.626e-01,1.701e-01,4.055e-01,5.129e-02,1.488e-02,1.768e-01,7.534e-01,3.607e-02
APOE,613,receptor-mediated endocytosis,GO:0006898,biological process,116.0,9.0,2.629e-01,1.700e-01,4.066e-01,7.906e-02,1.946e-02,3.212e-01,6.970e-01,4.349e-02
APOE,613,positive regulation of cholesterol esterification,GO:0010873,biological process,116.0,4.0,2.640e-01,1.689e-01,4.124e-01,7.937e-02,1.834e-02,3.436e-01,6.952e-01,4.763e-02
APOE,613,regulation of cholesterol metabolic process,GO:0090181,biological process,116.0,6.0,2.640e-01,1.689e-01,4.124e-01,8.484e-02,2.269e-02,3.172e-01,6.873e-01,4.386e-02
APOE,613,positive regulation of phospholipid efflux,GO:1902995,biological process,116.0,3.0,2.660e-01,1.672e-01,4.233e-01,8.015e-02,1.841e-02,3.489e-01,6.931e-01,4.982e-02
APOE,613,positive regulation of membrane protein ectodomain proteolysis,GO:0051044,biological process,116.0,5.0,2.696e-01,2.000e-01,3.634e-01,5.487e-02,2.366e-02,1.272e-01,7.475e-01,2.348e-02
APOE,613,negative regulation of blood coagulation,GO:0030195,biological process,116.0,12.0,2.696e-01,2.000e-01,3.634e-01,8.889e-02,4.739e-02,1.667e-01,6.863e-01,2.136e-02
APOE,613,positive regulation of lipid transport across blood-brain barrier,GO:1903002,biological process,116.0,3.0,2.718e-01,2.072e-01,3.566e-01,7.216e-02,3.130e-02,1.664e-01,7.133e-01,2.487e-02
APOE,613,positive regulation of nitric-oxide synthase activity,GO:0051000,biological process,116.0,3.0,2.719e-01,1.978e-01,3.739e-01,7.703e-02,4.248e-02,1.397e-01,7.059e-01,1.865e-02
APOE,613,negative regulation of amyloid-beta formation,GO:1902430,biological process,116.0,4.0,2.719e-01,1.978e-01,3.739e-01,9.569e-02,5.769e-02,1.587e-01,6.768e-01,1.697e-02
APOE,613,NMDA glutamate receptor clustering,GO:0097114,biological process,116.0,2.0,2.719e-01,1.978e-01,3.739e-01,1.020e-01,5.958e-02,1.747e-01,6.675e-01,1.827e-02
APOE,613,positive regulation of heparan sulfate proteoglycan binding,GO:1905860,biological process,116.0,3.0,2.734e-01,1.963e-01,3.807e-01,7.251e-02,2.092e-02,2.513e-01,7.087e-01,4.072e-02
APOE,613,negative regulation of platelet activation,GO:0010544,biological process,116.0,6.0,2.739e-01,2.131e-01,3.522e-01,1.133e-01,5.379e-02,2.388e-01,6.505e-01,2.587e-02
APOE,613,positive regulation of neuron projection development,GO:0010976,biological process,116.0,9.0,2.741e-01,1.596e-01,4.705e-01,9.395e-02,1.980e-02,4.458e-01,6.697e-01,5.433e-02
APOE,613,triglyceride-rich lipoprotein particle clearance,GO:0071830,biological process,116.0,4.0,2.742e-01,2.047e-01,3.671e-01,8.106e-02,3.440e-02,1.910e-01,6.981e-01,2.644e-02
APOE,613,AMPA glutamate receptor clustering,GO:0097113,biological process,116.0,2.0,2.742e-01,2.047e-01,3.671e-01,1.141e-01,8.320e-02,1.566e-01,6.519e-01,1.151e-02
APOE,613,cholesterol catabolic process,GO:0006707,biological process,116.0,4.0,2.764e-01,2.033e-01,3.758e-01,1.374e-01,9.373e-02,2.015e-01,6.224e-01,1.473e-02
APOE,613,very-low-density lipoprotein particle remodeling,GO:0034372,biological process,116.0,2.0,2.784e-01,1.961e-01,3.953e-01,1.194e-01,4.718e-02,3.023e-01,6.410e-01,3.366e-02
APOE,613,negative regulation of MAP kinase activity,GO:0043407,biological process,116.0,6.0,2.795e-01,1.542e-01,5.067e-01,1.058e-01,1.969e-02,5.683e-01,6.502e-01,6.227e-02
APOE,613,high-density lipoprotein particle remodeling,GO:0034375,biological process,116.0,3.0,2.796e-01,2.061e-01,3.792e-01,1.427e-01,9.266e-02,2.198e-01,6.162e-01,1.738e-02
APOE,613,cholesterol efflux,GO:0033344,biological process,116.0,2.0,2.804e-01,1.545e-01,5.087e-01,1.245e-01,2.289e-02,6.767e-01,6.251e-01,6.149e-02
APOE,613,reverse cholesterol transport,GO:0043691,biological process,116.0,2.0,2.809e-01,1.540e-01,5.125e-01,1.269e-01,2.202e-02,7.312e-01,6.210e-01,6.406e-02
APOE,613,positive regulation by host of viral process,GO:0044794,biological process,116.0,5.0,2.818e-01,2.229e-01,3.562e-01,1.534e-01,9.867e-02,2.386e-01,6.043e-01,1.758e-02
APOE,613,negative regulation of endothelial cell migration,GO:0010596,biological process,116.0,6.0,2.825e-01,2.090e-01,3.819e-01,1.582e-01,1.063e-01,2.354e-01,5.992e-01,1.616e-02
APOE,613,regulation of cellular response to very-low-density lipoprotein particle stimulus,GO:1905890,biological process,116.0,5.0,2.863e-01,2.058e-01,3.982e-01,1.116e-01,2.188e-02,5.689e-01,6.434e-01,5.669e-02
APOE,613,positive regulation of endocytosis,GO:0045807,biological process,116.0,11.0,2.870e-01,2.239e-01,3.680e-01,1.574e-01,1.079e-01,2.296e-01,6.000e-01,1.546e-02
APOE,613,high-density lipoprotein particle assembly,GO:0034380,biological process,116.0,2.0,2.881e-01,1.949e-01,4.258e-01,1.463e-01,6.877e-02,3.113e-01,6.100e-01,3.111e-02
APOE,613,negative regulation of cellular protein metabolic process,GO:0032269,biological process,116.0,9.0,2.892e-01,1.918e-01,4.362e-01,1.458e-01,5.803e-02,3.663e-01,6.090e-01,3.572e-02
APOE,613,cholesterol metabolic process,GO:0008203,biological process,116.0,7.0,2.914e-01,1.928e-01,4.406e-01,1.535e-01,6.706e-02,3.515e-01,6.014e-01,3.243e-02
APOE,613,fatty acid homeostasis,GO:0055089,biological process,116.0,4.0,2.950e-01,2.132e-01,4.082e-01,1.675e-01,7.155e-02,3.921e-01,5.861e-01,3.420e-02
APOE,613,positive regulation of dendritic spine maintenance,GO:1902952,biological process,116.0,3.0,2.985e-01,1.982e-01,4.496e-01,1.784e-01,8.729e-02,3.645e-01,5.761e-01,3.150e-02
APOE,613,negative regulation of cholesterol biosynthetic process,GO:0045541,biological process,116.0,5.0,3.027e-01,1.612e-01,5.685e-01,1.468e-01,2.945e-02,7.319e-01,5.971e-01,6.969e-02
APOE,613,regulation of proteasomal protein catabolic process,GO:0061136,biological process,116.0,8.0,3.051e-01,2.095e-01,4.442e-01,1.856e-01,8.361e-02,4.122e-01,5.682e-01,3.457e-02
APOE,613,negative regulation of endothelial cell proliferation,GO:0001937,biological process,116.0,6.0,3.060e-01,1.452e-01,6.449e-01,1.234e-01,7.087e-03,2.148e+00,6.040e-01,1.016e-01
APOE,613,cholesterol homeostasis,GO:0042632,biological process,116.0,2.0,3.073e-01,1.858e-01,5.080e-01,1.814e-01,6.042e-02,5.446e-01,5.688e-01,4.808e-02
APOE,613,positive regulation of dendritic spine development,GO:0060999,biological process,116.0,4.0,3.082e-01,1.624e-01,5.851e-01,1.408e-01,2.423e-02,8.179e-01,6.002e-01,7.815e-02
APOE,613,high-density lipoprotein particle clearance,GO:0034384,biological process,116.0,2.0,3.083e-01,1.863e-01,5.103e-01,1.997e-01,7.359e-02,5.421e-01,5.520e-01,4.570e-02
APOE,613,very-low-density lipoprotein particle clearance,GO:0034447,biological process,116.0,2.0,3.085e-01,1.884e-01,5.051e-01,2.011e-01,7.859e-02,5.145e-01,5.517e-01,4.252e-02
APOE,613,long-chain fatty acid transport,GO:0015909,biological process,116.0,6.0,3.092e-01,1.632e-01,5.857e-01,1.791e-01,4.413e-02,7.269e-01,5.652e-01,6.435e-02
APOE,613,lipoprotein catabolic process,GO:0042159,biological process,116.0,5.0,3.101e-01,1.699e-01,5.658e-01,1.889e-01,5.516e-02,6.470e-01,5.587e-01,5.676e-02
APOE,613,G protein-coupled receptor signaling pathway,GO:0007186,biological process,116.0,48.0,3.111e-01,1.819e-01,5.321e-01,2.036e-01,8.240e-02,5.031e-01,5.495e-01,4.166e-02
APOE,613,negative regulation of neuron projection development,GO:0010977,biological process,116.0,9.0,3.124e-01,2.072e-01,4.709e-01,2.212e-01,1.446e-01,3.386e-01,5.379e-01,1.964e-02
APOE,613,cGMP-mediated signaling,GO:0019934,biological process,116.0,5.0,3.124e-01,1.764e-01,5.534e-01,1.815e-01,5.832e-02,5.651e-01,5.678e-01,5.111e-02
APOE,613,positive regulation of low-density lipoprotein particle receptor catabolic process,GO:0032805,biological process,116.0,4.0,3.139e-01,1.748e-01,5.638e-01,1.741e-01,4.938e-02,6.137e-01,5.730e-01,5.812e-02
APOE,613,positive regulation of heparan sulfate binding,GO:1905855,biological process,116.0,3.0,3.149e-01,2.605e-01,3.805e-01,1.808e-01,6.794e-02,4.809e-01,5.707e-01,4.449e-02
APOE,613,"positive regulation of transcription, DNA-templated",GO:0045893,biological process,116.0,41.0,3.216e-01,1.920e-01,5.389e-01,2.160e-01,8.361e-02,5.580e-01,5.370e-01,4.614e-02
APOE,613,protein import,GO:0017038,biological process,116.0,8.0,3.268e-01,1.786e-01,5.982e-01,2.118e-01,6.085e-02,7.372e-01,5.374e-01,5.519e-02
APOE,613,neuron projection development,GO:0031175,biological process,116.0,9.0,3.374e-01,1.575e-01,7.229e-01,2.253e-01,5.287e-02,9.603e-01,5.188e-01,7.183e-02
APOE,613,amyloid precursor protein metabolic process,GO:0042982,biological process,116.0,4.0,3.388e-01,1.777e-01,6.461e-01,2.360e-01,6.773e-02,8.226e-01,5.149e-01,5.939e-02
APOE,613,virion assembly,GO:0019068,biological process,116.0,2.0,3.699e-01,2.895e-01,4.728e-01,2.948e-01,1.915e-01,4.539e-01,4.782e-01,2.286e-02
APOE,613,negative regulation of long-term synaptic potentiation,GO:1900272,biological process,116.0,3.0,3.777e-01,2.948e-01,4.837e-01,3.108e-01,2.500e-01,3.864e-01,4.677e-01,1.206e-02
APOE,613,regulation of amyloid-beta clearance,GO:1900221,biological process,116.0,4.0,3.825e-01,1.606e-01,9.110e-01,3.021e-01,7.821e-02,1.167e+00,4.556e-01,7.330e-02
APOE,613,nitric oxide mediated signal transduction,GO:0007263,biological process,116.0,4.0,3.924e-01,2.110e-01,7.297e-01,3.576e-01,1.669e-01,7.661e-01,4.283e-01,4.278e-02
APOE,613,regulation of behavioral fear response,GO:2000822,biological process,116.0,6.0,4.013e-01,3.542e-01,4.546e-01,3.294e-01,2.071e-01,5.240e-01,4.526e-01,2.539e-02
APOE,613,negative regulation of protein secretion,GO:0050709,biological process,116.0,17.0,4.120e-01,3.261e-01,5.205e-01,3.511e-01,1.991e-01,6.190e-01,4.357e-01,3.261e-02
APOE,613,regulation of protein-containing complex assembly,GO:0043254,biological process,116.0,42.0,4.156e-01,3.676e-01,4.699e-01,3.795e-01,3.343e-01,4.308e-01,4.201e-01,7.822e-03
APOE,613,phospholipid efflux,GO:0033700,biological process,116.0,2.0,4.176e-01,1.561e-01,1.117e+00,3.693e-01,1.116e-01,1.222e+00,4.055e-01,7.646e-02
APOE,613,regulation of Cdc42 protein signal transduction,GO:0032489,biological process,116.0,2.0,4.376e-01,3.954e-01,4.844e-01,4.022e-01,3.278e-01,4.933e-01,4.047e-01,1.275e-02
APOE,613,locomotory exploration behavior,GO:0035641,biological process,116.0,3.0,4.807e-01,2.822e-01,8.187e-01,4.330e-01,2.133e-01,8.789e-01,3.754e-01,5.037e-02
APOE,613,triglyceride metabolic process,GO:0006641,biological process,116.0,6.0,4.985e-01,3.726e-01,6.671e-01,4.819e-01,3.656e-01,6.352e-01,3.525e-01,1.977e-02
APOE,613,lipoprotein biosynthetic process,GO:0042158,biological process,116.0,7.0,5.100e-01,2.330e-01,1.116e+00,4.809e-01,1.996e-01,1.158e+00,3.318e-01,7.666e-02
APOE,613,negative regulation of canonical Wnt signaling pathway,GO:0090090,biological process,116.0,13.0,5.127e-01,1.511e-01,1.740e+00,4.727e-01,1.074e-01,2.081e+00,3.171e-01,9.965e-02
APOE,613,response to caloric restriction,GO:0061771,biological process,116.0,4.0,5.700e-01,4.229e-01,7.683e-01,5.631e-01,4.293e-01,7.386e-01,3.010e-01,2.307e-02
APOE,613,synaptic cleft,GO:0043083,cellular component,116.0,2.0,2.603e-01,1.717e-01,3.946e-01,1.048e-02,4.628e-03,2.374e-02,9.086e-01,1.091e-02
APOE,613,glutamatergic synapse,GO:0098978,cellular component,116.0,3.0,2.603e-01,1.717e-01,3.946e-01,3.699e-02,7.888e-03,1.734e-01,7.897e-01,4.061e-02
APOE,613,extracellular vesicle,GO:1903561,cellular component,116.0,9.0,2.603e-01,1.717e-01,3.946e-01,4.005e-02,2.643e-02,6.068e-02,7.848e-01,1.130e-02
APOE,613,intermediate-density lipoprotein particle,GO:0034363,cellular component,116.0,2.0,2.603e-01,1.717e-01,3.946e-01,4.878e-02,1.682e-02,1.415e-01,7.606e-01,2.905e-02
APOE,613,very-low-density lipoprotein particle,GO:0034361,cellular component,116.0,2.0,2.603e-01,1.717e-01,3.946e-01,4.949e-02,1.723e-02,1.422e-01,7.590e-01,2.883e-02
APOE,613,collagen-containing extracellular matrix,GO:0062023,cellular component,116.0,20.0,2.718e-01,2.072e-01,3.566e-01,4.860e-02,1.842e-02,1.282e-01,7.612e-01,2.774e-02
APOE,613,endoplasmic reticulum,GO:0005783,cellular component,116.0,16.0,2.718e-01,2.072e-01,3.566e-01,9.581e-02,6.381e-02,1.439e-01,6.771e-01,1.336e-02
